HHIDPN,RAGENDER,RARACEM,RAEDYRS,RAEVBRN
529825010.0,1.0,2.0,12.0,0.0
529828010.0,2.0,1.0,13.0,0.0
529844010.0,1.0,1.0,15.0,2.0
529844020.0,2.0,1.0,17.0,2.0
529850010.0,1.0,1.0,14.0,3.0
529850020.0,2.0,1.0,12.0,3.0
529856010.0,1.0,1.0,12.0,3.0
529857010.0,2.0,1.0,16.0,2.0
529857020.0,1.0,1.0,17.0,2.0
529862010.0,2.0,2.0,16.0,0.0
529865010.0,2.0,1.0,15.0,2.0
529865020.0,1.0,1.0,17.0,2.0
529872010.0,1.0,2.0,14.0,5.0
529876010.0,1.0,1.0,9.0,0.0
529876020.0,2.0,1.0,12.0,1.0
529885010.0,1.0,1.0,12.0,2.0
529885020.0,2.0,1.0,12.0,2.0
529887010.0,1.0,1.0,14.0,1.0
529887020.0,2.0,1.0,16.0,1.0
529887021.0,1.0,1.0,16.0,0.0
529892010.0,2.0,1.0,16.0,2.0
529914010.0,2.0,1.0,14.0,4.0
529921010.0,1.0,1.0,12.0,1.0
529921020.0,2.0,1.0,16.0,1.0
529930010.0,1.0,1.0,12.0,4.0
529930020.0,2.0,1.0,12.0,2.0
529934010.0,2.0,1.0,2.0,9.0
529934020.0,1.0,1.0,4.0,4.0
529943010.0,1.0,1.0,16.0,3.0
529943020.0,2.0,1.0,11.0,2.0
529944010.0,2.0,3.0,6.0,5.0
529944020.0,1.0,3.0,12.0,5.0
529946010.0,1.0,3.0,15.0,1.0
529955010.0,2.0,2.0,15.0,1.0
529957010.0,2.0,2.0,16.0,2.0
529957020.0,1.0,2.0,16.0,2.0
529957021.0,2.0,1.0,12.0,0.0
529958010.0,2.0,2.0,14.0,2.0
529960010.0,1.0,1.0,16.0,6.0
529960020.0,2.0,1.0,12.0,6.0
529968010.0,2.0,1.0,12.0,0.0
529977010.0,2.0,2.0,12.0,4.0
529983010.0,2.0,1.0,11.0,4.0
529989010.0,2.0,1.0,13.0,1.0
529994010.0,1.0,1.0,14.0,2.0
529994020.0,2.0,1.0,12.0,2.0
529996010.0,1.0,1.0,12.0,2.0
529996020.0,2.0,1.0,13.0,3.0
529999010.0,2.0,2.0,13.0,5.0
530014010.0,1.0,2.0,11.0,1.0
530024010.0,2.0,3.0,5.0,4.0
530034010.0,2.0,2.0,11.0,0.0
530034011.0,1.0,2.0,11.0,1.0
530044010.0,1.0,1.0,17.0,3.0
530044020.0,2.0,1.0,16.0,3.0
530065010.0,1.0,1.0,16.0,2.0
530065020.0,2.0,1.0,16.0,2.0
530075010.0,1.0,2.0,12.0,4.0
530093010.0,1.0,1.0,17.0,0.0
530101010.0,1.0,1.0,12.0,1.0
530101020.0,2.0,1.0,8.0,3.0
530118010.0,1.0,3.0,16.0,3.0
530118020.0,2.0,3.0,12.0,3.0
530121010.0,1.0,1.0,12.0,1.0
530135010.0,2.0,1.0,6.0,4.0
530135020.0,1.0,1.0,2.0,4.0
530149010.0,2.0,2.0,13.0,3.0
530172010.0,1.0,2.0,14.0,5.0
530196010.0,1.0,1.0,17.0,2.0
530211010.0,1.0,1.0,12.0,0.0
530211020.0,2.0,1.0,12.0,0.0
530229010.0,2.0,2.0,13.0,1.0
530229020.0,1.0,2.0,10.0,0.0
530232010.0,1.0,1.0,14.0,3.0
530232020.0,2.0,1.0,12.0,1.0
530237010.0,1.0,2.0,13.0,6.0
530239010.0,2.0,2.0,12.0,4.0
530239020.0,1.0,2.0,16.0,9.0
530239021.0,2.0,2.0,13.0,2.0
530248010.0,1.0,3.0,6.0,3.0
530248020.0,2.0,1.0,11.0,2.0
530254010.0,1.0,3.0,10.0,0.0
530280010.0,2.0,1.0,12.0,1.0
530280020.0,1.0,1.0,16.0,0.0
530302010.0,2.0,2.0,16.0,1.0
530323010.0,2.0,2.0,4.0,3.0
530332010.0,1.0,1.0,14.0,3.0
530332020.0,2.0,1.0,12.0,1.0
530333010.0,1.0,3.0,9.0,6.0
530333020.0,2.0,3.0,6.0,6.0
530366010.0,1.0,3.0,16.0,2.0
530366020.0,2.0,3.0,14.0,2.0
530397010.0,1.0,2.0,16.0,3.0
530397020.0,2.0,2.0,11.0,2.0
530414010.0,2.0,3.0,11.0,5.0
530417010.0,1.0,2.0,13.0,2.0
530417020.0,2.0,2.0,16.0,2.0
530421010.0,1.0,,6.0,6.0
530421020.0,2.0,1.0,4.0,6.0
530425010.0,2.0,2.0,13.0,3.0
530433010.0,2.0,2.0,16.0,0.0
530440010.0,2.0,2.0,14.0,7.0
530441010.0,2.0,3.0,16.0,1.0
530441011.0,1.0,3.0,17.0,2.0
530459010.0,2.0,1.0,14.0,0.0
530459020.0,1.0,1.0,13.0,2.0
530461010.0,2.0,1.0,17.0,2.0
530462010.0,1.0,1.0,13.0,1.0
530462020.0,2.0,1.0,11.0,3.0
530486010.0,1.0,1.0,12.0,0.0
530486020.0,2.0,1.0,13.0,0.0
530502010.0,1.0,3.0,6.0,2.0
530502020.0,2.0,3.0,3.0,5.0
530509010.0,1.0,1.0,17.0,1.0
530509020.0,2.0,1.0,16.0,1.0
530521010.0,2.0,2.0,14.0,2.0
530524010.0,1.0,1.0,11.0,0.0
530536010.0,2.0,2.0,15.0,6.0
530537010.0,2.0,3.0,7.0,4.0
530537020.0,1.0,3.0,12.0,0.0
530553010.0,2.0,2.0,12.0,3.0
530553020.0,1.0,2.0,16.0,2.0
530560010.0,2.0,3.0,16.0,4.0
530589010.0,2.0,1.0,12.0,0.0
530591010.0,1.0,1.0,15.0,2.0
530591020.0,2.0,1.0,12.0,2.0
530605010.0,2.0,1.0,6.0,5.0
530605020.0,1.0,,2.0,5.0
530613010.0,1.0,2.0,12.0,1.0
530618010.0,2.0,2.0,12.0,1.0
530618020.0,1.0,2.0,12.0,1.0
530630010.0,1.0,1.0,9.0,0.0
530631010.0,1.0,3.0,10.0,4.0
530633010.0,1.0,3.0,16.0,3.0
530633020.0,2.0,3.0,14.0,3.0
530655010.0,1.0,2.0,14.0,3.0
530655020.0,2.0,2.0,14.0,0.0
530659010.0,2.0,1.0,14.0,0.0
530659020.0,1.0,1.0,16.0,1.0
530661010.0,2.0,1.0,4.0,6.0
530661020.0,1.0,1.0,7.0,5.0
530665010.0,1.0,1.0,6.0,11.0
530673010.0,2.0,2.0,14.0,1.0
530674010.0,1.0,1.0,16.0,0.0
530683010.0,2.0,1.0,16.0,0.0
530683020.0,1.0,1.0,12.0,0.0
530685010.0,2.0,2.0,10.0,2.0
530698010.0,1.0,1.0,12.0,4.0
530711010.0,1.0,3.0,17.0,2.0
530711020.0,2.0,3.0,16.0,2.0
530723010.0,1.0,2.0,14.0,2.0
530731010.0,1.0,2.0,12.0,2.0
530735010.0,2.0,3.0,17.0,2.0
530735020.0,1.0,1.0,15.0,2.0
530736010.0,1.0,2.0,14.0,2.0
530736020.0,2.0,2.0,16.0,0.0
530742010.0,1.0,2.0,12.0,1.0
530742020.0,2.0,2.0,16.0,5.0
530746010.0,2.0,1.0,11.0,5.0
530775010.0,1.0,1.0,16.0,2.0
530775020.0,2.0,1.0,16.0,1.0
530787010.0,2.0,3.0,2.0,4.0
530787011.0,1.0,1.0,3.0,4.0
530799020.0,2.0,1.0,13.0,1.0
530800010.0,2.0,2.0,10.0,4.0
530800020.0,1.0,3.0,12.0,5.0
530801020.0,2.0,3.0,12.0,6.0
530831020.0,1.0,2.0,14.0,2.0
530834010.0,1.0,3.0,6.0,0.0
530842010.0,1.0,2.0,14.0,0.0
530842020.0,2.0,2.0,12.0,5.0
530844010.0,1.0,1.0,11.0,2.0
530844020.0,2.0,1.0,12.0,2.0
530858010.0,1.0,1.0,6.0,3.0
530858020.0,2.0,3.0,9.0,3.0
530884010.0,1.0,2.0,12.0,3.0
530884020.0,2.0,2.0,14.0,4.0
530884021.0,1.0,2.0,12.0,4.0
530896010.0,1.0,2.0,15.0,3.0
530896020.0,2.0,2.0,16.0,2.0
530908010.0,2.0,3.0,12.0,2.0
530909010.0,1.0,1.0,10.0,4.0
530909020.0,2.0,1.0,,2.0
530937010.0,2.0,3.0,8.0,3.0
530937020.0,1.0,3.0,12.0,3.0
530956010.0,2.0,2.0,10.0,11.0
530960010.0,1.0,1.0,17.0,4.0
530960020.0,2.0,1.0,14.0,4.0
530968010.0,2.0,1.0,12.0,2.0
530980010.0,1.0,2.0,12.0,6.0
530980020.0,2.0,2.0,14.0,2.0
530981010.0,2.0,2.0,14.0,3.0
530981020.0,1.0,2.0,12.0,4.0
530998010.0,1.0,2.0,12.0,11.0
530998020.0,2.0,2.0,12.0,4.0
531010010.0,2.0,3.0,16.0,0.0
531011010.0,1.0,3.0,15.0,1.0
531019010.0,1.0,1.0,12.0,0.0
531029010.0,1.0,2.0,12.0,1.0
531032010.0,2.0,2.0,12.0,0.0
531032020.0,1.0,2.0,6.0,8.0
531032021.0,2.0,3.0,0.0,6.0
531033010.0,1.0,1.0,14.0,1.0
531033011.0,2.0,1.0,13.0,4.0
531046010.0,2.0,2.0,8.0,2.0
531059010.0,2.0,1.0,14.0,2.0
531059020.0,1.0,1.0,14.0,2.0
531063010.0,1.0,1.0,16.0,3.0
531063020.0,2.0,1.0,16.0,3.0
531083010.0,1.0,1.0,12.0,2.0
531083020.0,2.0,1.0,13.0,2.0
531093010.0,1.0,1.0,8.0,2.0
531093020.0,2.0,1.0,8.0,2.0
531095010.0,2.0,1.0,17.0,1.0
531102010.0,1.0,1.0,12.0,2.0
531102020.0,2.0,3.0,11.0,2.0
531111010.0,2.0,2.0,12.0,5.0
531121010.0,2.0,3.0,9.0,3.0
531134010.0,1.0,,10.0,2.0
531134011.0,2.0,3.0,0.0,3.0
531145010.0,2.0,2.0,12.0,2.0
531159010.0,2.0,1.0,14.0,1.0
531159020.0,1.0,3.0,12.0,0.0
531173010.0,2.0,1.0,13.0,2.0
531173020.0,1.0,1.0,13.0,2.0
531180010.0,1.0,1.0,16.0,0.0
531198010.0,1.0,2.0,12.0,0.0
531203010.0,2.0,3.0,16.0,1.0
531203020.0,1.0,3.0,16.0,1.0
531210010.0,2.0,1.0,16.0,2.0
531210020.0,1.0,1.0,14.0,2.0
531215010.0,2.0,1.0,15.0,2.0
531215020.0,1.0,1.0,17.0,2.0
531229010.0,1.0,3.0,9.0,3.0
531254010.0,1.0,1.0,16.0,2.0
531264010.0,2.0,1.0,12.0,2.0
531268010.0,2.0,2.0,15.0,0.0
531273010.0,2.0,1.0,14.0,1.0
531313010.0,2.0,1.0,13.0,2.0
531313011.0,1.0,2.0,14.0,0.0
531322020.0,2.0,3.0,12.0,4.0
531330010.0,1.0,2.0,17.0,2.0
531330020.0,2.0,3.0,16.0,2.0
531337010.0,2.0,,0.0,6.0
531337020.0,1.0,,6.0,4.0
531340010.0,2.0,2.0,14.0,3.0
531340011.0,1.0,1.0,12.0,2.0
531340012.0,1.0,1.0,13.0,1.0
531359010.0,1.0,3.0,6.0,3.0
531359020.0,2.0,3.0,6.0,3.0
531362010.0,2.0,3.0,9.0,4.0
531373010.0,1.0,1.0,17.0,3.0
531373020.0,2.0,3.0,16.0,3.0
531386010.0,1.0,1.0,15.0,0.0
531416010.0,2.0,3.0,2.0,4.0
531416020.0,1.0,1.0,0.0,4.0
531456010.0,1.0,1.0,13.0,2.0
531477010.0,2.0,1.0,12.0,3.0
531477020.0,1.0,1.0,9.0,4.0
531508010.0,1.0,2.0,12.0,0.0
531508020.0,2.0,1.0,13.0,2.0
531511010.0,2.0,1.0,15.0,0.0
531511011.0,1.0,1.0,13.0,2.0
531521010.0,2.0,2.0,13.0,3.0
531532010.0,1.0,2.0,14.0,3.0
531602010.0,2.0,1.0,12.0,2.0
531620010.0,1.0,3.0,12.0,1.0
531625010.0,1.0,2.0,16.0,4.0
531625020.0,2.0,2.0,14.0,1.0
531626010.0,2.0,1.0,12.0,0.0
531646010.0,1.0,3.0,15.0,2.0
531672010.0,2.0,2.0,14.0,6.0
531672011.0,1.0,2.0,12.0,3.0
531677010.0,1.0,1.0,13.0,0.0
531680010.0,2.0,1.0,8.0,5.0
531691010.0,2.0,1.0,16.0,4.0
531691020.0,1.0,1.0,17.0,4.0
531693010.0,2.0,1.0,15.0,2.0
531696010.0,2.0,3.0,17.0,1.0
531696020.0,1.0,1.0,17.0,1.0
531709010.0,2.0,2.0,14.0,1.0
531710010.0,2.0,1.0,13.0,1.0
531710020.0,1.0,1.0,12.0,1.0
531716010.0,2.0,1.0,3.0,2.0
531719010.0,2.0,2.0,13.0,3.0
531719020.0,1.0,3.0,14.0,3.0
531727010.0,1.0,3.0,3.0,5.0
531727020.0,2.0,3.0,5.0,5.0
531736010.0,2.0,1.0,16.0,3.0
531742010.0,2.0,2.0,16.0,0.0
531757010.0,1.0,1.0,6.0,2.0
531757020.0,2.0,1.0,2.0,2.0
531760010.0,2.0,2.0,16.0,4.0
531763010.0,1.0,1.0,12.0,0.0
531783010.0,1.0,1.0,11.0,0.0
531799010.0,2.0,1.0,12.0,2.0
531807010.0,1.0,1.0,16.0,0.0
531816010.0,2.0,2.0,16.0,0.0
531821010.0,2.0,3.0,16.0,1.0
531824020.0,2.0,2.0,14.0,4.0
531831010.0,2.0,3.0,9.0,4.0
531837010.0,2.0,2.0,12.0,5.0
531839010.0,1.0,1.0,16.0,0.0
531839020.0,2.0,1.0,12.0,0.0
531841010.0,2.0,2.0,12.0,1.0
531858010.0,2.0,2.0,14.0,1.0
531863010.0,2.0,2.0,17.0,1.0
531863020.0,1.0,2.0,12.0,1.0
531864010.0,1.0,3.0,6.0,5.0
531864020.0,2.0,3.0,3.0,5.0
531884010.0,1.0,1.0,14.0,3.0
531884020.0,2.0,1.0,7.0,3.0
531889010.0,1.0,1.0,16.0,1.0
531889020.0,2.0,1.0,16.0,1.0
531892010.0,1.0,3.0,12.0,2.0
531892020.0,2.0,3.0,14.0,4.0
531922010.0,1.0,2.0,15.0,4.0
531922020.0,2.0,2.0,14.0,0.0
531923010.0,1.0,1.0,17.0,2.0
531923020.0,2.0,1.0,16.0,2.0
531944010.0,2.0,1.0,12.0,3.0
531944020.0,1.0,1.0,16.0,3.0
531953010.0,2.0,1.0,3.0,5.0
531953020.0,1.0,3.0,3.0,4.0
531956010.0,2.0,3.0,5.0,5.0
531956020.0,1.0,3.0,11.0,5.0
531961010.0,2.0,2.0,11.0,4.0
531968010.0,2.0,2.0,13.0,3.0
531968020.0,1.0,2.0,14.0,7.0
531986010.0,2.0,3.0,16.0,0.0
531999010.0,1.0,3.0,4.0,3.0
531999020.0,2.0,3.0,16.0,1.0
532007010.0,1.0,1.0,6.0,7.0
532007011.0,2.0,1.0,12.0,7.0
532016010.0,2.0,3.0,9.0,3.0
532016020.0,1.0,3.0,11.0,2.0
532029010.0,1.0,1.0,12.0,3.0
532029011.0,2.0,1.0,17.0,2.0
532029020.0,2.0,1.0,17.0,1.0
532038010.0,1.0,3.0,2.0,7.0
532038020.0,2.0,3.0,0.0,7.0
532047010.0,2.0,1.0,4.0,3.0
532047020.0,1.0,1.0,11.0,1.0
532060010.0,1.0,3.0,2.0,4.0
532060020.0,2.0,3.0,2.0,4.0
532076010.0,1.0,1.0,13.0,0.0
532086010.0,1.0,3.0,3.0,0.0
532087010.0,2.0,3.0,8.0,3.0
532092010.0,1.0,2.0,16.0,5.0
532097010.0,1.0,3.0,7.0,2.0
532097020.0,2.0,3.0,17.0,2.0
532108010.0,1.0,3.0,12.0,0.0
532114010.0,2.0,1.0,12.0,1.0
532114020.0,1.0,1.0,12.0,1.0
532115010.0,2.0,3.0,12.0,4.0
532115020.0,1.0,3.0,12.0,3.0
532145010.0,2.0,3.0,2.0,4.0
532145020.0,1.0,3.0,6.0,4.0
532147010.0,2.0,1.0,6.0,4.0
532147020.0,1.0,1.0,12.0,4.0
532154010.0,2.0,3.0,9.0,3.0
532154020.0,1.0,3.0,12.0,3.0
532156010.0,1.0,2.0,14.0,5.0
532156011.0,2.0,2.0,17.0,2.0
532157010.0,1.0,1.0,13.0,0.0
532166010.0,2.0,2.0,11.0,2.0
532166011.0,1.0,2.0,12.0,2.0
532167010.0,2.0,1.0,17.0,2.0
532167020.0,1.0,1.0,15.0,4.0
532170010.0,2.0,3.0,16.0,3.0
532170020.0,1.0,3.0,6.0,4.0
532180010.0,2.0,2.0,17.0,4.0
532191010.0,2.0,,1.0,11.0
532196010.0,1.0,2.0,17.0,1.0
532212010.0,2.0,1.0,16.0,0.0
532216010.0,2.0,1.0,16.0,2.0
532216020.0,1.0,1.0,12.0,1.0
532227010.0,1.0,1.0,17.0,2.0
532227020.0,2.0,3.0,13.0,2.0
532247010.0,2.0,1.0,14.0,2.0
532247020.0,1.0,1.0,14.0,2.0
532249010.0,1.0,1.0,13.0,1.0
532259010.0,1.0,1.0,6.0,2.0
532259020.0,2.0,3.0,12.0,2.0
532273010.0,2.0,3.0,16.0,2.0
532273020.0,1.0,3.0,11.0,2.0
532276010.0,2.0,2.0,17.0,2.0
532291010.0,2.0,2.0,14.0,2.0
532307010.0,2.0,1.0,17.0,2.0
532307020.0,1.0,3.0,13.0,0.0
532327010.0,1.0,1.0,16.0,1.0
532327020.0,2.0,1.0,16.0,1.0
532344010.0,2.0,1.0,12.0,2.0
532346010.0,2.0,1.0,16.0,2.0
532346020.0,1.0,1.0,14.0,0.0
532359010.0,1.0,3.0,0.0,4.0
532359020.0,2.0,1.0,10.0,4.0
532391010.0,2.0,2.0,13.0,2.0
532391020.0,1.0,2.0,12.0,1.0
532444010.0,2.0,1.0,16.0,2.0
532444020.0,1.0,1.0,14.0,2.0
532444021.0,2.0,1.0,17.0,0.0
532455010.0,2.0,3.0,13.0,1.0
532462010.0,1.0,1.0,9.0,1.0
532462020.0,2.0,1.0,10.0,1.0
532500010.0,1.0,1.0,16.0,1.0
532500020.0,2.0,1.0,9.0,2.0
532512010.0,1.0,2.0,11.0,0.0
532512011.0,2.0,2.0,14.0,2.0
532512020.0,2.0,2.0,14.0,3.0
532521010.0,1.0,1.0,12.0,1.0
532521011.0,2.0,1.0,8.0,2.0
532523010.0,1.0,1.0,13.0,4.0
532523020.0,2.0,3.0,12.0,3.0
532524010.0,1.0,2.0,12.0,1.0
532524020.0,2.0,2.0,13.0,2.0
532524021.0,1.0,2.0,12.0,8.0
532534010.0,2.0,3.0,6.0,3.0
532534020.0,1.0,3.0,13.0,3.0
532539010.0,1.0,2.0,16.0,4.0
532540010.0,2.0,2.0,14.0,3.0
532540020.0,1.0,2.0,14.0,2.0
532544010.0,2.0,2.0,12.0,2.0
532565010.0,2.0,1.0,14.0,2.0
532565020.0,1.0,1.0,10.0,2.0
532584010.0,2.0,2.0,12.0,1.0
532588010.0,2.0,3.0,15.0,2.0
532605010.0,2.0,2.0,15.0,0.0
532620010.0,1.0,1.0,13.0,0.0
532620020.0,2.0,1.0,14.0,2.0
532622010.0,1.0,3.0,7.0,4.0
532623010.0,2.0,1.0,16.0,3.0
532623020.0,1.0,1.0,16.0,3.0
532627010.0,2.0,1.0,15.0,3.0
532627011.0,1.0,1.0,14.0,2.0
532634010.0,1.0,2.0,8.0,5.0
532687010.0,1.0,2.0,11.0,6.0
532687011.0,2.0,2.0,16.0,0.0
532691010.0,1.0,1.0,7.0,3.0
532691020.0,2.0,1.0,11.0,2.0
532708010.0,1.0,1.0,17.0,0.0
532712010.0,1.0,1.0,15.0,2.0
532712020.0,2.0,1.0,17.0,2.0
532744010.0,2.0,3.0,12.0,2.0
532744020.0,1.0,,16.0,2.0
532746010.0,2.0,1.0,17.0,1.0
532746020.0,1.0,3.0,17.0,3.0
532754010.0,2.0,2.0,12.0,2.0
532754020.0,1.0,2.0,12.0,4.0
532762010.0,1.0,1.0,17.0,0.0
532771010.0,1.0,2.0,12.0,0.0
532809010.0,2.0,2.0,10.0,1.0
532809011.0,2.0,2.0,15.0,0.0
532823010.0,1.0,3.0,11.0,4.0
532835010.0,2.0,,12.0,1.0
532852010.0,2.0,1.0,12.0,0.0
532852020.0,1.0,1.0,12.0,0.0
532858010.0,2.0,1.0,12.0,0.0
532858020.0,1.0,2.0,13.0,1.0
532859010.0,2.0,1.0,17.0,1.0
532860010.0,1.0,3.0,15.0,0.0
532861010.0,2.0,2.0,13.0,2.0
532861020.0,1.0,2.0,12.0,2.0
532867010.0,1.0,2.0,13.0,3.0
532879010.0,2.0,3.0,13.0,3.0
532879020.0,1.0,1.0,11.0,3.0
532901010.0,1.0,2.0,12.0,0.0
532902010.0,1.0,1.0,12.0,2.0
532902020.0,2.0,1.0,16.0,2.0
532928010.0,2.0,3.0,12.0,2.0
532928020.0,1.0,3.0,12.0,2.0
532963010.0,2.0,2.0,10.0,2.0
532978010.0,2.0,2.0,11.0,2.0
533012010.0,1.0,2.0,0.0,10.0
533012020.0,2.0,2.0,12.0,0.0
533032010.0,2.0,2.0,14.0,3.0
533044010.0,1.0,1.0,17.0,1.0
533044020.0,2.0,1.0,16.0,1.0
533054010.0,1.0,1.0,17.0,0.0
533054020.0,2.0,1.0,,2.0
533067010.0,1.0,2.0,8.0,5.0
533072010.0,1.0,2.0,13.0,2.0
533077010.0,2.0,1.0,12.0,0.0
533095010.0,2.0,1.0,8.0,3.0
533097010.0,2.0,2.0,11.0,3.0
533097020.0,1.0,2.0,10.0,1.0
533113010.0,1.0,3.0,12.0,3.0
533115010.0,1.0,2.0,12.0,4.0
533115020.0,2.0,2.0,12.0,2.0
533122010.0,1.0,2.0,14.0,0.0
533122020.0,2.0,1.0,16.0,0.0
533126010.0,1.0,2.0,12.0,2.0
533126011.0,2.0,2.0,14.0,0.0
533137010.0,2.0,2.0,13.0,3.0
533140010.0,2.0,3.0,12.0,3.0
533140020.0,1.0,3.0,12.0,3.0
533146010.0,1.0,1.0,12.0,0.0
533151010.0,2.0,3.0,2.0,7.0
533151020.0,2.0,3.0,0.0,6.0
533187010.0,1.0,1.0,14.0,1.0
533192010.0,2.0,2.0,12.0,5.0
533192020.0,1.0,2.0,10.0,1.0
533218010.0,2.0,2.0,12.0,3.0
533229010.0,2.0,2.0,14.0,1.0
533229020.0,1.0,2.0,13.0,1.0
533235010.0,1.0,2.0,16.0,0.0
533240010.0,1.0,2.0,15.0,
533243010.0,2.0,1.0,12.0,2.0
533243020.0,1.0,1.0,14.0,2.0
533282010.0,2.0,2.0,11.0,0.0
533288010.0,1.0,1.0,14.0,3.0
533288020.0,1.0,1.0,17.0,0.0
533288021.0,1.0,1.0,12.0,0.0
533300010.0,2.0,3.0,16.0,2.0
533300020.0,1.0,3.0,12.0,2.0
533304010.0,1.0,3.0,6.0,4.0
533304020.0,2.0,1.0,0.0,4.0
533316010.0,2.0,2.0,13.0,2.0
533316020.0,1.0,2.0,12.0,2.0
533317010.0,1.0,3.0,14.0,2.0
533317020.0,2.0,,15.0,2.0
533333010.0,1.0,2.0,16.0,1.0
533333020.0,2.0,3.0,16.0,2.0
533334010.0,2.0,3.0,16.0,0.0
533334020.0,1.0,1.0,12.0,0.0
533356010.0,2.0,1.0,0.0,2.0
533356020.0,1.0,3.0,9.0,0.0
533366010.0,1.0,1.0,14.0,1.0
533368010.0,1.0,1.0,14.0,2.0
533368020.0,2.0,3.0,15.0,0.0
533375010.0,1.0,1.0,9.0,1.0
533375020.0,2.0,1.0,12.0,1.0
533397010.0,1.0,,6.0,3.0
533397020.0,2.0,1.0,6.0,3.0
533410010.0,1.0,1.0,16.0,2.0
533410020.0,2.0,1.0,16.0,2.0
533420010.0,2.0,1.0,14.0,1.0
533432010.0,1.0,1.0,16.0,0.0
533432011.0,2.0,1.0,14.0,2.0
533432020.0,2.0,1.0,14.0,2.0
533438010.0,2.0,1.0,16.0,3.0
533438020.0,1.0,3.0,14.0,3.0
533452010.0,1.0,3.0,12.0,3.0
533452020.0,2.0,1.0,9.0,3.0
533454010.0,2.0,1.0,12.0,2.0
533454020.0,1.0,2.0,12.0,3.0
533458020.0,1.0,3.0,11.0,7.0
533465010.0,1.0,1.0,11.0,2.0
533472010.0,1.0,3.0,6.0,5.0
533472020.0,2.0,1.0,5.0,5.0
533476010.0,2.0,2.0,10.0,0.0
533478010.0,2.0,2.0,16.0,2.0
533478020.0,1.0,2.0,10.0,3.0
533487010.0,2.0,1.0,6.0,3.0
533489010.0,1.0,3.0,16.0,9.0
533489020.0,2.0,3.0,9.0,2.0
533490010.0,1.0,2.0,6.0,3.0
533491010.0,2.0,2.0,13.0,1.0
533505010.0,1.0,1.0,6.0,6.0
533505020.0,2.0,,9.0,4.0
533506010.0,2.0,2.0,12.0,0.0
533510010.0,2.0,2.0,16.0,1.0
533511010.0,2.0,1.0,13.0,0.0
533522010.0,2.0,1.0,13.0,4.0
533522020.0,1.0,1.0,8.0,3.0
533535010.0,1.0,1.0,17.0,2.0
533535011.0,2.0,1.0,17.0,0.0
533538010.0,1.0,2.0,15.0,3.0
533542010.0,2.0,1.0,1.0,7.0
533542020.0,1.0,3.0,1.0,7.0
533574010.0,2.0,2.0,12.0,3.0
533574020.0,1.0,2.0,9.0,4.0
533575020.0,1.0,3.0,7.0,3.0
533591010.0,2.0,1.0,15.0,0.0
533591020.0,1.0,1.0,12.0,3.0
533600010.0,1.0,1.0,15.0,1.0
533605010.0,1.0,1.0,13.0,1.0
533609010.0,2.0,2.0,11.0,2.0
533620010.0,1.0,3.0,8.0,5.0
533620020.0,2.0,3.0,12.0,5.0
533624020.0,1.0,1.0,16.0,2.0
533628010.0,2.0,3.0,16.0,1.0
533628020.0,1.0,3.0,13.0,2.0
533634010.0,1.0,2.0,12.0,1.0
533635010.0,1.0,1.0,8.0,1.0
533644010.0,2.0,1.0,12.0,2.0
533644020.0,1.0,1.0,6.0,0.0
533656010.0,1.0,1.0,12.0,2.0
533656020.0,2.0,1.0,16.0,2.0
533667010.0,1.0,1.0,13.0,0.0
533668010.0,1.0,2.0,12.0,3.0
533675010.0,1.0,2.0,17.0,2.0
533675020.0,2.0,2.0,11.0,1.0
533684010.0,2.0,3.0,13.0,4.0
533717010.0,2.0,2.0,17.0,2.0
533717020.0,1.0,2.0,16.0,2.0
533720010.0,2.0,1.0,3.0,6.0
533720020.0,1.0,3.0,16.0,3.0
533736010.0,1.0,2.0,15.0,0.0
533736011.0,2.0,2.0,14.0,0.0
533736020.0,2.0,2.0,15.0,0.0
533741010.0,2.0,3.0,15.0,6.0
533756010.0,2.0,3.0,12.0,3.0
533756020.0,1.0,3.0,14.0,3.0
533762010.0,1.0,1.0,12.0,1.0
533762020.0,2.0,1.0,12.0,1.0
533774010.0,2.0,3.0,6.0,8.0
533774020.0,1.0,1.0,5.0,8.0
533776010.0,1.0,3.0,17.0,1.0
533776020.0,2.0,3.0,16.0,1.0
533777010.0,2.0,1.0,13.0,4.0
533796010.0,1.0,1.0,16.0,2.0
533796020.0,2.0,1.0,16.0,2.0
533798010.0,1.0,1.0,17.0,1.0
533799010.0,2.0,2.0,17.0,3.0
533799020.0,1.0,2.0,10.0,4.0
533804010.0,1.0,2.0,10.0,1.0
533811010.0,1.0,2.0,12.0,1.0
533817010.0,1.0,2.0,12.0,0.0
533831010.0,1.0,1.0,6.0,0.0
533834010.0,1.0,1.0,16.0,3.0
533834020.0,2.0,1.0,14.0,3.0
533856010.0,2.0,2.0,15.0,3.0
533874010.0,2.0,2.0,12.0,5.0
533882010.0,2.0,2.0,15.0,3.0
533882020.0,1.0,2.0,13.0,1.0
533894010.0,1.0,2.0,17.0,6.0
533894011.0,2.0,2.0,10.0,6.0
533900010.0,2.0,2.0,12.0,2.0
533904010.0,1.0,2.0,10.0,2.0
533911010.0,2.0,1.0,6.0,0.0
533911020.0,1.0,3.0,9.0,4.0
533944010.0,2.0,3.0,10.0,2.0
533944011.0,1.0,1.0,,1.0
533949010.0,2.0,1.0,12.0,0.0
533955010.0,2.0,1.0,16.0,2.0
