HHIDPN,RAGENDER,RARACEM,RAEDYRS,RAEVBRN
52171030.0,1.0,1.0,11.0,1.0
52176020.0,1.0,1.0,14.0,4.0
52176030.0,2.0,1.0,12.0,1.0
52179010.0,2.0,1.0,16.0,1.0
52179020.0,1.0,1.0,14.0,1.0
52180010.0,2.0,1.0,12.0,2.0
52180020.0,1.0,1.0,14.0,2.0
52188010.0,2.0,1.0,12.0,2.0
52188040.0,1.0,1.0,12.0,1.0
52191010.0,1.0,1.0,17.0,3.0
52191020.0,2.0,1.0,12.0,3.0
52207020.0,1.0,1.0,14.0,3.0
52207030.0,2.0,1.0,17.0,1.0
52221010.0,2.0,1.0,17.0,4.0
52221020.0,1.0,1.0,12.0,4.0
52233010.0,1.0,2.0,4.0,5.0
52233040.0,2.0,2.0,12.0,3.0
52234010.0,2.0,1.0,17.0,2.0
52234020.0,1.0,1.0,17.0,2.0
52253010.0,2.0,3.0,8.0,9.0
52253020.0,1.0,3.0,2.0,
52255020.0,1.0,3.0,5.0,4.0
52255030.0,2.0,3.0,6.0,5.0
52258010.0,2.0,1.0,12.0,
52258040.0,1.0,1.0,8.0,2.0
52258041.0,2.0,1.0,12.0,
52259010.0,1.0,3.0,7.0,4.0
52259020.0,2.0,,,
52270020.0,1.0,3.0,3.0,10.0
52270030.0,2.0,3.0,3.0,10.0
52277010.0,1.0,1.0,4.0,8.0
52277040.0,2.0,1.0,6.0,8.0
52281010.0,2.0,1.0,16.0,2.0
52281020.0,1.0,1.0,16.0,2.0
52289010.0,2.0,3.0,7.0,4.0
52289020.0,1.0,3.0,1.0,4.0
52295020.0,1.0,1.0,5.0,4.0
52295030.0,2.0,1.0,13.0,2.0
52295031.0,1.0,3.0,13.0,4.0
52298020.0,2.0,1.0,1.0,5.0
52298030.0,1.0,1.0,3.0,6.0
52313010.0,1.0,1.0,16.0,2.0
52313040.0,2.0,1.0,13.0,2.0
52337010.0,1.0,1.0,17.0,3.0
52337011.0,2.0,1.0,17.0,2.0
52337040.0,2.0,1.0,14.0,
52354010.0,2.0,1.0,12.0,0.0
52354020.0,1.0,1.0,12.0,0.0
52361010.0,1.0,1.0,14.0,3.0
52361020.0,2.0,1.0,13.0,3.0
52362010.0,1.0,1.0,14.0,1.0
52362020.0,2.0,1.0,12.0,4.0
52382010.0,1.0,1.0,12.0,3.0
52382020.0,2.0,1.0,10.0,3.0
52384010.0,2.0,1.0,10.0,7.0
52384011.0,1.0,1.0,12.0,3.0
52392010.0,1.0,1.0,12.0,1.0
52392011.0,2.0,1.0,12.0,4.0
52392040.0,2.0,1.0,5.0,
52398010.0,2.0,1.0,11.0,
52398040.0,1.0,1.0,14.0,
52398041.0,2.0,1.0,12.0,3.0
52399010.0,2.0,2.0,3.0,11.0
52412010.0,2.0,2.0,8.0,
52413010.0,1.0,2.0,6.0,9.0
52413020.0,2.0,2.0,6.0,9.0
52414010.0,2.0,2.0,16.0,2.0
52414040.0,1.0,2.0,8.0,2.0
52427010.0,2.0,1.0,10.0,3.0
52436020.0,1.0,1.0,12.0,1.0
52436030.0,2.0,1.0,16.0,1.0
52441010.0,2.0,1.0,12.0,3.0
52441040.0,1.0,1.0,14.0,1.0
52442010.0,1.0,1.0,13.0,1.0
52442020.0,2.0,1.0,12.0,1.0
52444010.0,2.0,1.0,12.0,1.0
52444020.0,1.0,1.0,14.0,1.0
52445010.0,2.0,1.0,9.0,4.0
52445020.0,1.0,1.0,12.0,2.0
52455020.0,1.0,1.0,8.0,1.0
52455030.0,2.0,1.0,10.0,4.0
52459010.0,2.0,1.0,11.0,3.0
52459020.0,1.0,1.0,12.0,3.0
52460010.0,1.0,1.0,12.0,2.0
52460020.0,2.0,1.0,12.0,2.0
52468010.0,1.0,1.0,12.0,4.0
52468040.0,2.0,1.0,11.0,3.0
52470010.0,1.0,1.0,12.0,2.0
52470040.0,2.0,1.0,12.0,0.0
52492010.0,1.0,1.0,12.0,3.0
52492020.0,2.0,1.0,12.0,3.0
52496010.0,2.0,1.0,9.0,3.0
52497010.0,2.0,1.0,9.0,4.0
52503010.0,2.0,1.0,9.0,
52503020.0,1.0,1.0,5.0,
52509020.0,2.0,1.0,12.0,3.0
52509030.0,1.0,1.0,12.0,3.0
52515020.0,1.0,1.0,11.0,3.0
52534010.0,1.0,1.0,12.0,
52534020.0,2.0,1.0,12.0,
52537010.0,2.0,2.0,3.0,4.0
52541010.0,1.0,1.0,17.0,2.0
52541040.0,2.0,1.0,12.0,2.0
52542010.0,1.0,1.0,16.0,0.0
52545010.0,1.0,1.0,8.0,3.0
52545040.0,2.0,1.0,8.0,3.0
52545041.0,1.0,1.0,12.0,5.0
52548010.0,2.0,1.0,9.0,5.0
52548040.0,1.0,1.0,0.0,
52562010.0,2.0,1.0,12.0,
52562020.0,1.0,1.0,12.0,
52568020.0,1.0,1.0,12.0,3.0
52568030.0,2.0,1.0,12.0,0.0
52572010.0,2.0,1.0,14.0,1.0
52572011.0,1.0,1.0,0.0,3.0
52572040.0,1.0,1.0,10.0,
52573010.0,2.0,1.0,12.0,2.0
52573020.0,1.0,1.0,12.0,2.0
52583010.0,2.0,1.0,7.0,1.0
52583020.0,1.0,1.0,8.0,
52610010.0,1.0,1.0,15.0,
52610020.0,2.0,1.0,12.0,1.0
52611010.0,1.0,1.0,8.0,4.0
52611040.0,2.0,1.0,8.0,4.0
52612010.0,2.0,1.0,12.0,5.0
52632010.0,2.0,1.0,12.0,
52632040.0,1.0,1.0,12.0,3.0
52632041.0,2.0,1.0,12.0,6.0
52645010.0,1.0,1.0,12.0,5.0
52645040.0,2.0,1.0,14.0,1.0
52645041.0,1.0,1.0,12.0,0.0
52647020.0,2.0,1.0,12.0,2.0
52647030.0,1.0,1.0,12.0,3.0
52666010.0,2.0,2.0,12.0,7.0
52672010.0,2.0,1.0,7.0,5.0
52676010.0,2.0,1.0,8.0,4.0
52676020.0,1.0,1.0,9.0,5.0
52693020.0,1.0,1.0,0.0,
52693030.0,2.0,1.0,8.0,
52695020.0,2.0,1.0,9.0,
52695030.0,1.0,1.0,10.0,
52698010.0,1.0,1.0,12.0,3.0
52703010.0,1.0,1.0,11.0,2.0
52703040.0,2.0,1.0,10.0,4.0
52716020.0,1.0,1.0,12.0,0.0
52716030.0,2.0,1.0,12.0,1.0
52745020.0,1.0,1.0,8.0,6.0
52745030.0,2.0,1.0,10.0,3.0
52746010.0,2.0,1.0,10.0,4.0
52746020.0,1.0,1.0,11.0,4.0
52749010.0,2.0,1.0,10.0,5.0
52778020.0,1.0,1.0,8.0,4.0
52778030.0,2.0,1.0,10.0,3.0
52787010.0,2.0,1.0,12.0,0.0
52787040.0,1.0,1.0,8.0,1.0
52797010.0,2.0,1.0,8.0,1.0
52805010.0,1.0,2.0,12.0,3.0
52805020.0,2.0,2.0,12.0,3.0
52819010.0,1.0,1.0,12.0,
52819040.0,2.0,1.0,9.0,4.0
52823020.0,2.0,1.0,12.0,2.0
52823030.0,1.0,1.0,12.0,2.0
52828010.0,1.0,1.0,12.0,5.0
52828020.0,2.0,1.0,9.0,
52829010.0,1.0,1.0,9.0,3.0
52829011.0,2.0,1.0,10.0,2.0
52829020.0,2.0,1.0,10.0,3.0
52844010.0,1.0,1.0,11.0,
52846020.0,1.0,2.0,11.0,2.0
52846030.0,2.0,2.0,12.0,2.0
52851020.0,1.0,1.0,8.0,3.0
52851030.0,2.0,1.0,12.0,3.0
52854010.0,1.0,1.0,12.0,3.0
52854020.0,2.0,1.0,12.0,3.0
52864010.0,1.0,1.0,9.0,
52873010.0,2.0,1.0,10.0,5.0
52873020.0,1.0,1.0,7.0,3.0
52884020.0,1.0,1.0,13.0,2.0
52884030.0,2.0,1.0,12.0,2.0
52894010.0,1.0,1.0,12.0,1.0
52894011.0,2.0,1.0,12.0,2.0
52894012.0,2.0,1.0,11.0,2.0
52894040.0,2.0,1.0,12.0,1.0
52904020.0,2.0,1.0,16.0,4.0
52904030.0,1.0,1.0,17.0,4.0
52909010.0,1.0,1.0,13.0,2.0
52909040.0,2.0,1.0,12.0,2.0
52926010.0,2.0,1.0,12.0,6.0
52928010.0,2.0,1.0,16.0,0.0
52930010.0,1.0,1.0,11.0,2.0
52930020.0,2.0,1.0,12.0,2.0
52944010.0,2.0,1.0,12.0,2.0
52946010.0,1.0,1.0,14.0,3.0
52946020.0,2.0,1.0,12.0,3.0
52965020.0,1.0,1.0,17.0,3.0
52965030.0,2.0,1.0,13.0,0.0
52971010.0,2.0,1.0,12.0,0.0
52971011.0,1.0,1.0,7.0,0.0
52975030.0,2.0,1.0,6.0,
52979010.0,2.0,1.0,8.0,5.0
52985020.0,1.0,1.0,12.0,4.0
52985030.0,2.0,1.0,12.0,4.0
52986010.0,2.0,1.0,10.0,2.0
52986020.0,1.0,1.0,12.0,2.0
52987010.0,1.0,1.0,8.0,4.0
52987020.0,2.0,1.0,9.0,4.0
52989010.0,1.0,1.0,8.0,3.0
52989040.0,2.0,1.0,9.0,0.0
52996010.0,2.0,1.0,11.0,1.0
53017010.0,2.0,1.0,17.0,1.0
53017020.0,1.0,1.0,12.0,0.0
53021010.0,2.0,1.0,12.0,1.0
53021040.0,1.0,1.0,12.0,1.0
53027010.0,2.0,1.0,7.0,5.0
53027040.0,1.0,1.0,9.0,5.0
53029010.0,1.0,1.0,8.0,0.0
53029011.0,2.0,1.0,12.0,3.0
53033020.0,1.0,1.0,8.0,1.0
53033030.0,2.0,1.0,12.0,1.0
53033031.0,1.0,3.0,6.0,2.0
53037020.0,2.0,1.0,8.0,11.0
53037030.0,1.0,1.0,8.0,11.0
53045010.0,1.0,1.0,8.0,2.0
53045020.0,2.0,1.0,12.0,2.0
53047010.0,2.0,1.0,12.0,
53047040.0,1.0,1.0,12.0,
53050020.0,1.0,1.0,12.0,5.0
53050030.0,2.0,1.0,12.0,5.0
53052010.0,2.0,1.0,10.0,1.0
53052040.0,1.0,1.0,7.0,1.0
53055010.0,2.0,1.0,10.0,2.0
53055040.0,1.0,1.0,8.0,2.0
53058010.0,1.0,1.0,7.0,0.0
53063010.0,2.0,1.0,12.0,4.0
53063040.0,1.0,1.0,12.0,2.0
53065010.0,2.0,1.0,12.0,2.0
53065040.0,1.0,1.0,12.0,2.0
53071010.0,1.0,1.0,12.0,3.0
53071020.0,2.0,1.0,12.0,3.0
53076020.0,2.0,1.0,12.0,2.0
53076030.0,1.0,1.0,13.0,2.0
53087010.0,2.0,1.0,12.0,3.0
53087020.0,1.0,1.0,12.0,3.0
53088010.0,2.0,1.0,12.0,4.0
53088040.0,1.0,1.0,12.0,4.0
53090010.0,1.0,1.0,10.0,5.0
53090040.0,2.0,1.0,8.0,5.0
53093030.0,2.0,1.0,12.0,2.0
53094010.0,1.0,1.0,10.0,0.0
53094040.0,2.0,1.0,10.0,9.0
53095010.0,1.0,1.0,12.0,3.0
53095040.0,2.0,1.0,12.0,3.0
53095041.0,1.0,1.0,16.0,0.0
53102010.0,1.0,1.0,16.0,3.0
53102020.0,2.0,1.0,12.0,0.0
53139010.0,1.0,1.0,17.0,3.0
53139040.0,2.0,1.0,17.0,0.0
53148020.0,2.0,1.0,12.0,2.0
53148030.0,1.0,1.0,11.0,2.0
53153010.0,1.0,1.0,10.0,2.0
53158010.0,2.0,1.0,17.0,0.0
53158011.0,1.0,1.0,0.0,0.0
53234010.0,2.0,1.0,12.0,4.0
53234020.0,1.0,1.0,4.0,5.0
53237010.0,1.0,1.0,17.0,2.0
53237011.0,2.0,1.0,16.0,3.0
53238010.0,1.0,1.0,11.0,
53249010.0,2.0,1.0,11.0,3.0
53255020.0,1.0,1.0,9.0,0.0
53255030.0,2.0,1.0,7.0,3.0
53256010.0,2.0,1.0,10.0,2.0
53256011.0,1.0,1.0,7.0,6.0
53256020.0,1.0,1.0,7.0,
53266010.0,1.0,1.0,5.0,7.0
53273010.0,1.0,1.0,7.0,0.0
53277010.0,1.0,1.0,5.0,7.0
53277020.0,2.0,1.0,11.0,8.0
53279010.0,1.0,1.0,7.0,2.0
53301020.0,2.0,1.0,7.0,4.0
53301030.0,1.0,1.0,6.0,4.0
53302010.0,2.0,1.0,12.0,3.0
53304010.0,2.0,1.0,8.0,5.0
53304020.0,1.0,1.0,9.0,5.0
53317020.0,1.0,1.0,6.0,
53317030.0,2.0,1.0,10.0,0.0
53320010.0,2.0,1.0,8.0,1.0
53320020.0,1.0,1.0,12.0,2.0
53321020.0,1.0,1.0,6.0,4.0
53321030.0,2.0,1.0,7.0,1.0
53321031.0,1.0,1.0,6.0,3.0
53326010.0,2.0,1.0,13.0,1.0
53345010.0,1.0,1.0,8.0,2.0
53345020.0,2.0,1.0,9.0,2.0
53347020.0,2.0,3.0,12.0,0.0
53347030.0,1.0,1.0,13.0,
53352010.0,2.0,1.0,14.0,2.0
53352020.0,1.0,1.0,17.0,2.0
53354020.0,1.0,1.0,12.0,1.0
53354030.0,2.0,1.0,13.0,2.0
53376020.0,2.0,1.0,12.0,2.0
53376030.0,1.0,1.0,9.0,2.0
53402020.0,1.0,1.0,14.0,4.0
53402030.0,2.0,1.0,12.0,4.0
53407020.0,2.0,2.0,15.0,6.0
53407030.0,1.0,2.0,11.0,
53413010.0,1.0,2.0,4.0,4.0
53413020.0,2.0,2.0,12.0,4.0
53417010.0,1.0,2.0,2.0,
53417040.0,2.0,2.0,8.0,
53430010.0,2.0,1.0,9.0,6.0
53430040.0,1.0,1.0,3.0,6.0
53442010.0,1.0,2.0,12.0,4.0
53442020.0,2.0,2.0,10.0,4.0
53462020.0,2.0,1.0,8.0,1.0
53462030.0,1.0,1.0,9.0,1.0
53472010.0,2.0,1.0,16.0,3.0
53472020.0,1.0,1.0,16.0,3.0
53478010.0,1.0,1.0,16.0,2.0
53478040.0,2.0,1.0,12.0,3.0
53482020.0,2.0,1.0,12.0,3.0
53482030.0,1.0,1.0,16.0,4.0
53493020.0,2.0,3.0,8.0,1.0
53493030.0,1.0,3.0,12.0,0.0
53494010.0,1.0,3.0,16.0,
53494020.0,2.0,3.0,16.0,
53495010.0,2.0,3.0,7.0,3.0
53515010.0,1.0,3.0,3.0,10.0
53515040.0,2.0,3.0,5.0,10.0
53523010.0,1.0,1.0,12.0,4.0
53523020.0,2.0,1.0,12.0,4.0
53525010.0,1.0,2.0,5.0,0.0
53525040.0,2.0,2.0,11.0,7.0
53528010.0,2.0,2.0,3.0,0.0
53536010.0,1.0,1.0,12.0,0.0
53546010.0,1.0,3.0,12.0,2.0
53546020.0,2.0,3.0,12.0,3.0
53572010.0,2.0,3.0,7.0,
53583020.0,2.0,1.0,15.0,2.0
53583030.0,1.0,1.0,12.0,2.0
53596010.0,1.0,1.0,14.0,2.0
53596040.0,2.0,1.0,12.0,1.0
53645010.0,2.0,1.0,12.0,1.0
53648010.0,1.0,1.0,0.0,11.0
53648040.0,2.0,1.0,0.0,10.0
53668010.0,2.0,1.0,11.0,
53674010.0,1.0,1.0,14.0,1.0
53674020.0,2.0,2.0,12.0,4.0
53683010.0,2.0,1.0,14.0,1.0
53700010.0,2.0,1.0,12.0,0.0
53713010.0,2.0,1.0,12.0,1.0
53720010.0,1.0,1.0,12.0,
53725020.0,2.0,1.0,14.0,6.0
53725030.0,1.0,1.0,12.0,1.0
53725031.0,2.0,1.0,12.0,2.0
53730010.0,1.0,1.0,12.0,2.0
53730020.0,2.0,1.0,10.0,2.0
53750010.0,2.0,1.0,12.0,
53764010.0,1.0,1.0,13.0,2.0
53764020.0,2.0,1.0,14.0,4.0
53776010.0,2.0,1.0,15.0,5.0
53776040.0,1.0,1.0,11.0,2.0
53780010.0,1.0,1.0,15.0,6.0
53780020.0,2.0,1.0,15.0,
53782010.0,2.0,1.0,13.0,3.0
53782020.0,1.0,1.0,12.0,1.0
53788020.0,2.0,1.0,14.0,4.0
53788030.0,1.0,1.0,17.0,3.0
53791010.0,2.0,1.0,17.0,5.0
53791040.0,1.0,1.0,17.0,2.0
53791041.0,2.0,1.0,17.0,5.0
53813010.0,2.0,1.0,14.0,6.0
53813020.0,1.0,1.0,10.0,0.0
53820010.0,1.0,1.0,10.0,
53820020.0,2.0,1.0,12.0,4.0
53824020.0,1.0,1.0,16.0,3.0
53824030.0,2.0,1.0,14.0,3.0
53828020.0,1.0,1.0,12.0,2.0
53828030.0,2.0,2.0,14.0,2.0
53832010.0,1.0,1.0,12.0,
53832020.0,2.0,1.0,12.0,
53833010.0,1.0,1.0,17.0,0.0
53833040.0,2.0,1.0,15.0,1.0
53839010.0,1.0,1.0,14.0,4.0
53846010.0,2.0,1.0,17.0,0.0
53853020.0,2.0,1.0,14.0,0.0
53853030.0,1.0,1.0,14.0,2.0
53856020.0,2.0,1.0,17.0,0.0
53856030.0,1.0,1.0,17.0,
53871010.0,2.0,1.0,13.0,4.0
53871011.0,1.0,1.0,12.0,6.0
53871020.0,1.0,1.0,11.0,2.0
53871021.0,2.0,1.0,12.0,2.0
53874010.0,2.0,1.0,16.0,1.0
53876010.0,2.0,1.0,14.0,3.0
53876040.0,1.0,1.0,12.0,1.0
53879010.0,2.0,1.0,13.0,3.0
53879020.0,1.0,1.0,11.0,1.0
53881010.0,2.0,1.0,12.0,3.0
53881040.0,1.0,1.0,11.0,3.0
53882010.0,2.0,1.0,12.0,3.0
53882011.0,1.0,3.0,11.0,5.0
53889010.0,1.0,1.0,16.0,4.0
53889040.0,2.0,3.0,12.0,2.0
53892010.0,1.0,1.0,15.0,1.0
53892020.0,2.0,1.0,12.0,1.0
53898010.0,2.0,1.0,10.0,4.0
53898020.0,1.0,1.0,12.0,0.0
53901020.0,2.0,1.0,12.0,4.0
53901030.0,1.0,1.0,14.0,3.0
53901031.0,2.0,3.0,17.0,5.0
53905010.0,1.0,1.0,12.0,3.0
53905020.0,2.0,1.0,8.0,1.0
53910010.0,2.0,1.0,12.0,3.0
53910040.0,1.0,1.0,7.0,3.0
53912010.0,1.0,1.0,14.0,
53926010.0,2.0,1.0,13.0,4.0
53930020.0,1.0,1.0,13.0,10.0
53930030.0,2.0,1.0,11.0,10.0
53940010.0,1.0,1.0,17.0,0.0
53949010.0,2.0,1.0,14.0,2.0
53969020.0,2.0,1.0,13.0,3.0
53969030.0,1.0,1.0,15.0,3.0
54000010.0,2.0,1.0,17.0,4.0
54000011.0,1.0,1.0,17.0,2.0
54008010.0,2.0,1.0,16.0,8.0
54008011.0,1.0,1.0,15.0,
54017010.0,1.0,1.0,14.0,4.0
54017020.0,2.0,1.0,17.0,4.0
54027010.0,1.0,1.0,2.0,2.0
54032010.0,1.0,1.0,5.0,
54053010.0,1.0,1.0,6.0,5.0
54053020.0,2.0,1.0,8.0,5.0
54071020.0,2.0,1.0,8.0,
54071030.0,1.0,1.0,11.0,9.0
54071031.0,2.0,1.0,10.0,5.0
54078010.0,1.0,1.0,11.0,6.0
54082010.0,1.0,1.0,17.0,3.0
54082020.0,2.0,1.0,17.0,3.0
54092010.0,2.0,1.0,13.0,3.0
54098020.0,1.0,1.0,14.0,2.0
54098030.0,2.0,1.0,17.0,1.0
54111020.0,1.0,1.0,14.0,3.0
54111030.0,2.0,1.0,17.0,0.0
54113010.0,2.0,1.0,12.0,4.0
54113020.0,1.0,3.0,13.0,5.0
54114010.0,1.0,1.0,12.0,
54114020.0,2.0,1.0,14.0,2.0
54124010.0,2.0,3.0,12.0,7.0
54124020.0,1.0,1.0,12.0,7.0
54129010.0,2.0,1.0,10.0,6.0
54129011.0,1.0,3.0,10.0,2.0
54137010.0,2.0,3.0,10.0,3.0
54143010.0,2.0,1.0,7.0,3.0
54154010.0,1.0,1.0,12.0,3.0
54154020.0,2.0,1.0,12.0,3.0
54163020.0,2.0,3.0,6.0,4.0
54163030.0,1.0,1.0,8.0,4.0
54168010.0,1.0,1.0,17.0,5.0
54168020.0,2.0,1.0,13.0,4.0
54169020.0,1.0,3.0,3.0,1.0
54169030.0,2.0,1.0,8.0,1.0
54185020.0,2.0,1.0,16.0,4.0
54185021.0,1.0,3.0,7.0,11.0
54185030.0,1.0,1.0,12.0,
54188010.0,2.0,3.0,17.0,3.0
54191010.0,1.0,1.0,12.0,4.0
54191011.0,2.0,1.0,14.0,3.0
54201010.0,2.0,1.0,14.0,3.0
54201040.0,1.0,1.0,12.0,3.0
54212010.0,2.0,1.0,12.0,2.0
54212040.0,1.0,3.0,11.0,1.0
54212041.0,2.0,1.0,17.0,2.0
54240010.0,2.0,1.0,12.0,4.0
54247010.0,2.0,1.0,12.0,4.0
54247040.0,1.0,1.0,10.0,5.0
54257010.0,2.0,1.0,13.0,0.0
54257040.0,1.0,1.0,10.0,
54271010.0,1.0,1.0,14.0,2.0
54271020.0,2.0,1.0,8.0,2.0
54272010.0,1.0,1.0,9.0,3.0
54272020.0,2.0,3.0,9.0,3.0
54284010.0,1.0,1.0,12.0,3.0
54284020.0,2.0,1.0,12.0,3.0
54289020.0,1.0,1.0,17.0,1.0
54289030.0,2.0,1.0,15.0,1.0
54290010.0,1.0,1.0,16.0,2.0
54290020.0,2.0,1.0,17.0,2.0
54296010.0,1.0,1.0,12.0,
54296020.0,2.0,1.0,10.0,
54298010.0,2.0,1.0,12.0,3.0
54298020.0,1.0,1.0,12.0,3.0
54312010.0,1.0,1.0,17.0,3.0
54312040.0,2.0,1.0,17.0,3.0
54317010.0,1.0,1.0,12.0,0.0
54317020.0,2.0,1.0,13.0,0.0
54336010.0,1.0,1.0,12.0,4.0
54336040.0,2.0,1.0,12.0,5.0
54362010.0,1.0,1.0,13.0,4.0
54362040.0,2.0,3.0,12.0,3.0
54363010.0,2.0,1.0,12.0,
54368010.0,1.0,1.0,11.0,
54376010.0,1.0,1.0,13.0,3.0
54376040.0,2.0,1.0,13.0,4.0
54384010.0,1.0,1.0,12.0,3.0
54384040.0,2.0,1.0,12.0,3.0
54387010.0,2.0,1.0,12.0,4.0
54387020.0,1.0,1.0,12.0,4.0
54390010.0,1.0,1.0,9.0,
54390020.0,2.0,1.0,11.0,9.0
54390021.0,1.0,1.0,16.0,4.0
54395010.0,2.0,1.0,14.0,2.0
54399010.0,1.0,1.0,13.0,2.0
54399040.0,2.0,1.0,12.0,2.0
54406010.0,2.0,1.0,12.0,3.0
54406020.0,1.0,1.0,10.0,7.0
54441020.0,1.0,1.0,12.0,3.0
54441021.0,2.0,1.0,12.0,2.0
54441030.0,2.0,1.0,12.0,0.0
54479010.0,2.0,2.0,17.0,0.0
54479011.0,1.0,2.0,12.0,3.0
54479012.0,1.0,2.0,12.0,5.0
54479040.0,1.0,3.0,13.0,
54483010.0,1.0,1.0,14.0,
54483020.0,2.0,1.0,9.0,
54486010.0,1.0,1.0,13.0,2.0
54486040.0,2.0,1.0,12.0,2.0
54498010.0,1.0,1.0,12.0,3.0
54504010.0,1.0,1.0,12.0,9.0
54504040.0,2.0,1.0,11.0,3.0
54506010.0,1.0,3.0,12.0,2.0
54506020.0,2.0,1.0,16.0,2.0
54509020.0,1.0,3.0,15.0,5.0
54509030.0,2.0,3.0,16.0,3.0
54509031.0,1.0,1.0,14.0,1.0
54514010.0,1.0,1.0,13.0,1.0
54514040.0,2.0,1.0,12.0,1.0
54524010.0,1.0,3.0,12.0,2.0
54532010.0,1.0,1.0,11.0,
54532020.0,2.0,1.0,12.0,
54534010.0,1.0,3.0,14.0,4.0
54534020.0,2.0,1.0,10.0,4.0
54540020.0,2.0,1.0,12.0,4.0
54540030.0,1.0,1.0,8.0,4.0
54542020.0,2.0,1.0,9.0,2.0
54542021.0,1.0,1.0,0.0,3.0
54542022.0,1.0,1.0,12.0,0.0
54542023.0,1.0,1.0,4.0,2.0
54542030.0,1.0,1.0,11.0,
54547010.0,2.0,1.0,11.0,6.0
54547020.0,1.0,1.0,12.0,0.0
54580010.0,1.0,1.0,13.0,4.0
54580011.0,2.0,3.0,15.0,2.0
54580012.0,2.0,1.0,14.0,2.0
54586010.0,1.0,1.0,12.0,7.0
54586020.0,2.0,1.0,12.0,3.0
54591010.0,2.0,1.0,17.0,3.0
54591020.0,1.0,1.0,17.0,3.0
54593010.0,1.0,1.0,16.0,2.0
54593020.0,2.0,1.0,12.0,2.0
54594010.0,1.0,1.0,17.0,11.0
54594020.0,2.0,1.0,13.0,4.0
54597010.0,2.0,1.0,12.0,1.0
54598010.0,2.0,1.0,12.0,0.0
54602010.0,2.0,1.0,12.0,0.0
54602040.0,1.0,1.0,16.0,
54616010.0,2.0,1.0,16.0,2.0
54616040.0,1.0,1.0,13.0,4.0
54617010.0,1.0,1.0,17.0,2.0
54617040.0,2.0,1.0,16.0,2.0
54620010.0,2.0,1.0,17.0,3.0
54620040.0,1.0,1.0,16.0,3.0
54629020.0,2.0,3.0,12.0,1.0
54629030.0,1.0,3.0,14.0,1.0
54640010.0,2.0,1.0,12.0,6.0
54640040.0,1.0,1.0,12.0,6.0
54641010.0,1.0,1.0,14.0,2.0
54641020.0,2.0,1.0,14.0,2.0
54650010.0,2.0,1.0,16.0,4.0
54661010.0,1.0,1.0,17.0,3.0
54661020.0,2.0,1.0,14.0,2.0
54669020.0,1.0,2.0,8.0,6.0
54669030.0,2.0,2.0,14.0,3.0
54673010.0,2.0,2.0,12.0,4.0
54673011.0,1.0,2.0,12.0,7.0
54691010.0,1.0,2.0,14.0,
54735010.0,1.0,1.0,14.0,6.0
54735020.0,2.0,1.0,12.0,6.0
54741010.0,1.0,1.0,14.0,
54741040.0,2.0,1.0,12.0,2.0
54741041.0,1.0,1.0,8.0,0.0
54749010.0,2.0,1.0,7.0,
54755010.0,2.0,1.0,12.0,2.0
54755020.0,1.0,1.0,9.0,5.0
54756010.0,1.0,1.0,12.0,3.0
54763010.0,1.0,1.0,14.0,1.0
54763020.0,2.0,1.0,14.0,1.0
54769010.0,2.0,1.0,12.0,2.0
54769040.0,1.0,1.0,14.0,2.0
54772010.0,2.0,1.0,14.0,1.0
54772020.0,1.0,1.0,15.0,1.0
54773010.0,2.0,1.0,14.0,1.0
54773020.0,1.0,1.0,14.0,1.0
54780010.0,2.0,1.0,12.0,
54794010.0,1.0,2.0,12.0,
54795010.0,2.0,1.0,15.0,2.0
54795011.0,1.0,1.0,3.0,3.0
54796010.0,1.0,2.0,8.0,11.0
54796040.0,2.0,2.0,5.0,5.0
54798020.0,2.0,1.0,12.0,2.0
54798030.0,1.0,1.0,16.0,2.0
54803010.0,2.0,1.0,16.0,
54803040.0,1.0,1.0,12.0,3.0
54818010.0,2.0,1.0,14.0,6.0
54819020.0,1.0,1.0,17.0,4.0
54819030.0,2.0,1.0,14.0,2.0
54829010.0,2.0,1.0,13.0,3.0
54829020.0,1.0,1.0,16.0,3.0
54831010.0,1.0,1.0,16.0,4.0
54831020.0,2.0,1.0,16.0,4.0
54858010.0,2.0,1.0,17.0,1.0
54859010.0,2.0,1.0,12.0,3.0
54932010.0,2.0,1.0,15.0,2.0
54932020.0,1.0,1.0,11.0,2.0
54961010.0,2.0,1.0,12.0,3.0
54963010.0,2.0,3.0,12.0,4.0
54965010.0,1.0,1.0,14.0,5.0
54991010.0,1.0,1.0,12.0,
54991040.0,2.0,1.0,12.0,5.0
54991041.0,1.0,1.0,12.0,4.0
55000010.0,1.0,1.0,10.0,3.0
55000040.0,2.0,1.0,11.0,0.0
55003020.0,2.0,1.0,12.0,3.0
55003030.0,1.0,1.0,11.0,3.0
55012020.0,2.0,1.0,8.0,0.0
55012030.0,1.0,1.0,17.0,2.0
55012031.0,2.0,1.0,14.0,8.0
55032010.0,2.0,1.0,11.0,4.0
55040010.0,1.0,1.0,9.0,0.0
55040040.0,2.0,1.0,11.0,
55045010.0,1.0,1.0,12.0,3.0
55045011.0,2.0,1.0,12.0,3.0
55088020.0,2.0,1.0,13.0,5.0
55088030.0,1.0,1.0,14.0,
55096010.0,1.0,1.0,11.0,
55096020.0,2.0,1.0,11.0,4.0
